index,TM_x,G_x,Age_x,YR_x,MP_x,AgeMulti_x,PFsPERmn,PFsTS%mn,PFs3PArmn,PFsFTrmn,PFsORB%mn,PFsDRB%mn,PFsTRB%mn,PFsAST%mn,PFsSTL%mn,PFsBLK%mn,PFsTOV%mn,PFsUSG%mn,PFsOWSmn,PFsDWSmn,PFsWSmn,PFsWS/48mn,PFsOBPMmn,PFsDBPMmn,PFsBPMmn,PFsVORPmn,PFsMPGmn,PFsadvotesmn,PFO_clustermn,PFD_clustermn,PFD_clustmn,PFO_clustmn,PFO_SSmn,PFD_SSmn,PGsPERmn,PGsTS%mn,PGs3PArmn,PGsFTrmn,PGsORB%mn,PGsDRB%mn,PGsTRB%mn,PGsAST%mn,PGsSTL%mn,PGsBLK%mn,PGsTOV%mn,PGsUSG%mn,PGsOWSmn,PGsDWSmn,PGsWSmn,PGsWS/48mn,PGsOBPMmn,PGsDBPMmn,PGsBPMmn,PGsVORPmn,PGsMPGmn,PGsadvotesmn,PGO_clustermn,PGD_clustermn,PGD_clustmn,PGO_clustmn,PGO_SSmn,PGD_SSmn,SFsPERmn,SFsTS%mn,SFs3PArmn,SFsFTrmn,SFsORB%mn,SFsDRB%mn,SFsTRB%mn,SFsAST%mn,SFsSTL%mn,SFsBLK%mn,SFsTOV%mn,SFsUSG%mn,SFsOWSmn,SFsDWSmn,SFsWSmn,SFsWS/48mn,SFsOBPMmn,SFsDBPMmn,SFsBPMmn,SFsVORPmn,SFsMPGmn,SFsadvotesmn,SFO_clustermn,SFD_clustermn,SFD_clustmn,SFO_clustmn,SFO_SSmn,SFD_SSmn,SGsPERmn,SGsTS%mn,SGs3PArmn,SGsFTrmn,SGsORB%mn,SGsDRB%mn,SGsTRB%mn,SGsAST%mn,SGsSTL%mn,SGsBLK%mn,SGsTOV%mn,SGsUSG%mn,SGsOWSmn,SGsDWSmn,SGsWSmn,SGsWS/48mn,SGsOBPMmn,SGsDBPMmn,SGsBPMmn,SGsVORPmn,SGsMPGmn,SGsadvotesmn,SGO_clustermn,SGD_clustermn,SGD_clustmn,SGO_clustmn,SGO_SSmn,SGD_SSmn,CsPERmn,CsTS%mn,Cs3PArmn,CsFTrmn,CsORB%mn,CsDRB%mn,CsTRB%mn,CsAST%mn,CsSTL%mn,CsBLK%mn,CsTOV%mn,CsUSG%mn,CsOWSmn,CsDWSmn,CsWSmn,CsWS/48mn,CsOBPMmn,CsDBPMmn,CsBPMmn,CsVORPmn,CsMPGmn,Csadvotesmn,CO_clustermn,CD_clustermn,CD_clustmn,CO_clustmn,CO_SSmn,CD_SSmn,MPGmean,HomeCourt_x,HomeCourt_y
127,Golden State Warriors 13-14,66.5,26.9,14.0,2868.0,1.0375,0.5795959347996857,0.6119920701220652,0.0031249999999999993,0.19505783749113473,0.40021164237759943,0.505794159157529,0.5025407608695651,0.29008162162162165,0.28832640332640336,0.31332593644594353,0.30083572013093296,0.5484585798816567,0.35495540051223173,0.3327090301003345,0.3584962779156327,0.5838411516911374,0.5412652320456315,0.5352426520847573,0.5446721128645514,0.33036540458880176,0.7924120875981014,0.008571962151394422,6.824999999999999,4.950000000000001,4.87142544112297,7.096155359014682,-0.04560312827328906,2.3527486221328955,0.5622895622895623,0.7503378378378377,0.5249394673123486,0.281484375,0.2542056074766355,0.26596153846153847,0.28701298701298694,0.4229783037475345,0.36517857142857135,0.12205882352941176,0.23009090909090907,0.4931547619047619,0.4444444444444445,0.3385245901639344,0.3904411764705881,0.6020299145299145,0.6136363636363636,0.461574074074074,0.556574394463668,0.3286713286713286,0.6779730811241845,0.0,17.0,4.0,4.1101725316957465,9.111975583369569,6.352097924961752,1.1630450511302959,0.4484940686745751,0.6682461937920453,0.3046349946977731,0.26764706595577514,0.26516690215471567,0.6462693007417082,0.6516426282051281,0.3540859493523165,0.5434959349593497,0.23469967532467528,0.4269412101546096,0.4287077114427861,0.27060363890289796,0.49527629233511583,0.3032834042335093,0.5647882422541093,0.509295807819124,0.7731896551724138,0.5517473684210527,0.28399154669132215,0.7052239815861139,0.14902757619738752,9.35,5.0375,8.868653862608486,4.153501255167947,4.7598141025641025,3.2094626984126995,0.5310028653295128,0.6528603603603604,0.421685,0.13723492723492722,0.09630872483221475,0.35082474226804117,0.30662393162393164,0.26681818181818173,0.35077777777777774,0.27333333333333326,0.2942741935483871,0.5434029850746268,0.29442953020134227,0.39794117647058824,0.2725698324022346,0.6102495543672014,0.6056818181818182,0.46610526315789463,0.6034912280701754,0.2249557522123894,0.7461454976878377,0.0,12.299999999999999,3.28,5.359980891356735,4.6125,1.5749401197604798,1.4156081239291833,0.4973954241948153,0.5117067004974876,0.016915375172625438,0.17546705021528589,0.6172452377053654,0.5441555386675352,0.5954954013377924,0.2855135135135135,0.3205128205128205,0.3776939463873602,0.2562397708674305,0.4956627218934911,0.18572595601872294,0.1919453734671126,0.16477047146401985,0.5634362602756533,0.4796992481203008,0.7047573479152426,0.6051181248722095,0.2493957133415164,0.5520487807446703,0.007401315789473684,11.5,8.25,2.166692281513657,5.661999918019089,1.3162841419421336,2.450113337339161,0.8081960331900262,1.0,1.0
128,Golden State Warriors 14-15,73.1,27.6,15.0,2326.75,1.0187499999999998,0.5500065025037678,0.6271375905337804,0.261199942791762,0.19334573506020913,0.383949739513759,0.6755705560912888,0.6846139039855073,0.28289546424414846,0.5342307692307692,0.23502754163775158,0.3910860453648915,0.5224749999999998,0.34501966686048496,0.5063842226613966,0.40194998235709234,0.6213196688653769,0.513360728961944,0.8067682210031348,0.557256835443038,0.3334198231531419,0.7341284499517344,0.00540957324547962,11.54,4.15125,9.217067981228912,6.427880426798749,2.7667681662011554,3.071070511204482,0.6178451178451179,0.7798423423423422,0.40696125907990316,0.47390625000000003,0.23878504672897194,0.3178846153846154,0.3334415584415584,0.5031558185404339,0.3401785714285714,0.24264705882352944,0.26109090909090904,0.48363095238095233,0.6067251461988304,0.5655737704918034,0.5965686274509803,0.6928418803418803,0.6452272727272726,0.6300925925925926,0.6190311418685122,0.47342657342657335,0.7650515924523704,0.009,15.3,2.9999999999999996,6.950408115997693,9.91336500743587,7.404631215228079,1.976826003020569,0.43295660939118746,0.6807189012156261,0.3511514316012726,0.2525877735763039,0.17948927057576827,0.43485527359238696,0.42823985042735047,0.39079049480686184,0.5078556910569106,0.16099228896103895,0.41080955334987584,0.3936970149253731,0.2838623094231291,0.5226815953654189,0.32304831249039007,0.5859785893256927,0.5216597974564295,0.7541810344827585,0.5934973684210527,0.3248031138555012,0.7338493252415778,0.3467198838896952,8.6875,4.4125000000000005,10.26032338614704,4.1614620123520085,2.124541339985745,3.316684607259617,0.4839789731122109,0.6519313063063064,0.39142267251815976,0.33080631172037417,0.1342706046540802,0.27817386994448845,0.24884032634032632,0.2155289582212659,0.27731249999999996,0.25635504201680664,0.22019039589442815,0.4800206778606965,0.3324571215510813,0.523323288331726,0.3423695777193559,0.6144211344211344,0.5507784090909091,0.5153496588693957,0.5655231742851939,0.2534008137879819,0.7231505600972211,0.010878537735849054,14.82875,5.699999999999999,6.699976114195919,5.961742494783297,2.0873433553208396,1.4644470481153624,0.5190789473684211,0.6238309352517986,0.0553935860058309,0.20245398773006137,0.6010752688172043,0.6170529801324502,0.6307692307692307,0.24746666666666667,0.30810810810810807,0.3689922480620155,0.3013297872340426,0.543491124260355,0.2552238805970149,0.3403846153846154,0.30258064516129024,0.6253507014028055,0.5096491228070176,0.7184210526315791,0.6374449339207048,0.3359550561797753,0.5472177703951508,0.010855263157894736,9.7,8.4,5.858018897451681,7.344308464395109,0.5200144842178043,3.1905752750554246,0.7638795782224345,1.0,1.0
129,Golden State Warriors 15-16,68.7,28.3,16.0,2808.0,1.0062499999999999,0.48020419077252174,0.6119455397213414,0.4351746944242897,0.1822853432023178,0.24863478493187283,0.5882278762703064,0.5436956521739131,0.33144316565369203,0.6424015009380863,0.2691880638445524,0.3621301775147929,0.35066666666666657,0.27280500735369567,0.6885375494071146,0.3985532815808045,0.6326380096507149,0.5234385767885859,0.884576802507837,0.6697113924050633,0.44713407751160167,0.6471225227071264,0.5489488201041985,17.8,5.2,11.882807905500144,7.044158964474601,2.6884593444404175,4.264018912529551,0.721043771043771,0.8413288288288288,0.4265738498789346,0.443671875,0.30420560747663555,0.3146153846153847,0.3412337662337662,0.5597633136094675,0.39285714285714285,0.2808823529411765,0.2700909090909091,0.5175595238095239,0.6871345029239766,0.6549180327868853,0.6921568627450978,0.7990384615384615,0.7170454545454545,0.6162037037037037,0.6844290657439447,0.5321678321678321,0.7000993406708651,0.03918750000000001,15.75,4.050000000000001,8.440038413043498,10.4046603977988,5.664247337617802,2.948206097811965,0.3667345276872964,0.710302947598253,0.392940084835631,0.19274008553654742,0.22185526315789472,0.4178506787330316,0.44381944444444443,0.3174252392344497,0.46509146341463414,0.08502840909090907,0.3435428994082839,0.33887083333333334,0.28494219653179187,0.4604356060606061,0.3147477064220183,0.5618872017353578,0.48323186528497425,0.6921443965517241,0.527585,0.26899253731343287,0.6438018314225493,0.1753846153846154,10.929999999999998,1.3450000000000002,9.226299051935387,3.2099063733121724,2.583600700062662,2.091526703250113,0.5996945578034404,0.6993299549549551,0.3797923123486683,0.26402329132016633,0.13669823747099039,0.2710878271213323,0.24534049284049284,0.27334583021731235,0.331875,0.30699579831932766,0.21469266862170092,0.5554443407960199,0.43909209545115585,0.5586957569913211,0.4422427155219631,0.7076099227569816,0.6289545454545455,0.49840302144249504,0.6280575487160809,0.3073777770901665,0.666019772204904,0.015035377358490566,16.459999999999997,3.135,7.286302502144801,9.318335866741748,5.6396331773600465,1.343068946077547,0.5634868421052631,0.6595323741007193,0.033310955961331906,0.21015883873518093,0.5032258064516129,0.5849582021496037,0.5740635451505016,0.28026666666666666,0.27013167013167017,0.2930232558139535,0.4006751227495909,0.4896449704142012,0.29328358208955224,0.3542363433667782,0.34064516129032263,0.6511022044088176,0.5304093567251462,0.6963157894736842,0.589750738861317,0.319422150882825,0.5905771108579378,0.13771929824561402,8.5,8.7,5.989610381815462,7.530154964278768,0.21830635777002003,2.8120582588867573,0.7117060587877401,1.0,1.0
130,Golden State Warriors 16-17,73.9,29.4,17.0,2370.75,1.0,0.8081841606300744,0.8433237722597684,0.38828539236479315,0.2662828664592398,0.2062463264760887,0.6915207823356329,0.5904800724637681,0.5540906935643779,0.49465290806754225,0.2593294587092297,0.44611686390532546,0.7246666666666668,0.5672093580052673,0.6571805006587615,0.5559147847565278,0.837338084908584,0.7906008320784095,0.7774921630094045,0.7608430379746837,0.5706634892763075,0.8126689441131094,0.727166717744407,16.849999999999998,5.050000000000001,11.818261833113098,11.708025311042752,6.224246145126334,3.861177608915907,0.8126262626262626,0.9042792792792792,0.48329297820823247,0.38679687500000004,0.2901869158878505,0.34673076923076923,0.3792207792207792,0.5071992110453649,0.42499999999999993,0.2926470588235294,0.25509090909090903,0.5642857142857143,0.7921052631578948,0.6573770491803279,0.7786764705882351,0.8802350427350427,0.8072727272727273,0.5842592592592593,0.7491349480968859,0.6139860139860139,0.6731537848155279,0.052640625,15.05,6.35,8.879068047356721,10.80641099270502,3.664323362207127,4.012489763016512,0.34781758957654724,0.7056550218340609,0.42472958642629904,0.16813374805598758,0.14999999999999997,0.3292760180995475,0.33645833333333336,0.35500000000000004,0.4726829268292684,0.09068181818181818,0.3918047337278106,0.24003333333333335,0.2635838150289017,0.35696969696969694,0.26931192660550457,0.5419739696312363,0.4833678756476684,0.6617241379310344,0.5168,0.24955223880597013,0.5660590469583119,0.040192307692307694,1.9,2.8499999999999996,5.457740464673794,3.5826743580118405,3.1992512077294686,1.7138717387781557,0.6207736389684815,0.7210585585585585,0.46995000000000003,0.17385654885654886,0.1600671140939597,0.3273195876288659,0.30982905982905984,0.28215077605321504,0.34777777777777774,0.3630952380952381,0.35838709677419356,0.5776119402985075,0.46510067114093967,0.4901960784313726,0.44050279329608943,0.7202317290552587,0.6502272727272729,0.4657894736842105,0.6296491228070176,0.2867256637168142,0.6076913293680217,0.10931603773584905,17.35,2.9999999999999996,6.950408115997693,9.159153869181571,4.888169470911648,1.976826003020569,0.5612380204241948,0.646115107913669,0.01461504526622679,0.30703604294478526,0.6163172043010753,0.4933940397350992,0.5654807692307691,0.33093513513513517,0.41725571725571725,0.34435173678915915,0.3007027414075287,0.4411538461538461,0.2796836085842974,0.36190635451505015,0.3260821960297767,0.6011585620220032,0.5206267104542966,0.6187142857142858,0.580621479953159,0.3216018317439335,0.526541509625795,0.0040566899070385125,8.665,4.805,6.608350160005974,7.160392021632133,0.3996373728029604,2.3744221707389803,0.8050259316727952,1.0,1.0
131,Golden State Warriors 17-18,67.2,30.9,18.0,2315.5,1.0,0.8077383441100685,0.7918896112250536,0.3903574468381983,0.2470067857455134,0.19098316858135186,0.6158179413001015,0.5103804347826086,0.6116109530583216,0.5893996247654785,0.2775936849410131,0.48579881656804735,0.6719999999999998,0.6027430994972125,0.7154150197628458,0.6427796400846859,0.851824781973527,0.7740409402996504,0.8373354231974923,0.8067324894514767,0.6079518374513984,0.8179508267597715,0.6589503524364082,15.6,6.25,12.191460823290532,12.796981361570682,4.890209296947272,4.507322695035461,0.7236616161616162,0.8773029279279277,0.5044461259079904,0.37234375000000003,0.2552336448598131,0.33046153846153853,0.3662175324675324,0.4250739644970415,0.3829017857142857,0.2936764705882353,0.22243636363636363,0.551421130952381,0.6869005847953217,0.6341393442622951,0.6824142156862744,0.7982959401709402,0.7407613636363636,0.5614351851851852,0.6863754325259516,0.5358916083916083,0.665837876658976,0.027953320312500002,14.625,4.975,7.697142555123361,10.450272737885681,5.640308995118065,2.865342945021144,0.41654176187466574,0.7461988867277665,0.4090519478707373,0.16499565513833314,0.20320558375634518,0.4392022105185075,0.38456521739130434,0.33294533169533164,0.4126047529706067,0.10641199687716864,0.32041913214990136,0.3194333333333333,0.2895049081643123,0.31757905138339915,0.2800789520112914,0.5689545796626677,0.5073339671762936,0.6065752351097179,0.5163923206751055,0.2590761005894895,0.5438132206769153,0.01918269230769231,12.197500000000002,7.225,5.131537684492863,5.593434923072252,2.6020893182128484,1.4013546421376983,0.5939111747851004,0.7282939189189188,0.5832325,0.1647037422037422,0.1218288590604027,0.31409793814432985,0.3000854700854701,0.18768292682926827,0.25455555555555553,0.26363095238095235,0.1633387096774194,0.5682462686567165,0.4458557046979866,0.47250000000000003,0.42132681564245816,0.6846702317290554,0.6566704545454547,0.34794736842105256,0.6024298245614036,0.24776548672566373,0.7176841155415787,0.1648584905660377,17.3375,5.699999999999999,6.536562062630166,8.513578681288891,2.9044287622238287,1.435154768703598,0.5071742439120188,0.6435774846327443,0.025913955807887065,0.29586706339209934,0.523581341084002,0.4679540766474866,0.5202761287625417,0.43018198198198204,0.5019230769230768,0.22869252618498137,0.35224171440261876,0.3603863905325443,0.3126042126644882,0.31378762541806016,0.33619447890818865,0.6355248047114637,0.5556200846944949,0.655440874914559,0.6219885127976357,0.3227521008403362,0.4410220276320691,0.0033729883099182217,10.1325,3.6674999999999995,5.0713784147287,9.278162038798012,1.4080462149244528,1.7292752906451838,0.8204416125713357,1.0,1.0
132,Golden State Warriors 18-19,64.6,29.2,19.0,2603.0,1.0187499999999998,0.6970149253731344,0.7285961871750433,0.48508771929824557,0.20429564118761848,0.21370558375634516,0.485792349726776,0.39304347826086955,0.5966216216216217,0.46153846153846156,0.27251908396946567,0.4346153846153847,0.5626666666666664,0.44319526627218936,0.5463768115942029,0.504326923076923,0.7310204081632653,0.684729064039409,0.7036363636363637,0.7350210970464135,0.530252100840336,0.80988262920374,0.30239043824701195,16.8,7.4,10.479899412809601,10.485026497735772,4.800218162195498,3.6064235155054933,0.6053872053872055,0.8846846846846846,0.5930992736077481,0.378171875,0.25934579439252337,0.3423076923076923,0.36103896103896105,0.3358974358974359,0.29303571428571423,0.2575,0.2059181818181818,0.475297619047619,0.4532163742690058,0.39311475409836066,0.4070833333333333,0.6974358974358974,0.6559090909090909,0.49222222222222217,0.5619377162629758,0.31188811188811183,0.6108705161447374,0.008929980468750001,17.0,6.85,5.519200936240809,7.907315962133273,5.505330850511,2.2230565167243355,0.3353745928338763,0.6901310043668122,0.37259809119830334,0.18307931570762054,0.162,0.3542986425339366,0.37000000000000005,0.35311004784688993,0.36878048780487815,0.17795454545454542,0.3344378698224852,0.1914,0.26531791907514446,0.30272727272727273,0.25513761467889906,0.5196963123644252,0.4523316062176166,0.6144827586206897,0.47951999999999995,0.22432835820895522,0.5129424920739972,0.008826923076923078,7.920000000000001,0.54,3.391667437121303,5.5221525414039325,3.1139081027667967,0.9588153521498287,0.6034383954154728,0.7671171171171172,0.4532,0.11746361746361747,0.11946308724832215,0.34329896907216495,0.3316239316239316,0.23148558758314852,0.25333333333333335,0.2714285714285714,0.20645161290322583,0.5808955223880599,0.41879194630872485,0.49803921568627463,0.40670391061452515,0.6773618538324422,0.6563636363636365,0.3705263157894736,0.609122807017544,0.24247787610619473,0.8042698848448696,0.15283018867924528,19.0,1.2,6.642968283990694,9.682458365518542,3.5982954545454504,0.9027644143159129,0.7510896381578945,0.7965040467625899,0.3357689504373178,0.3170916411042945,0.3951276881720429,0.6562086092715231,0.5725360576923076,0.6106833333333335,0.5795608108108107,0.3963662790697674,0.3920711436170214,0.7527736686390533,0.31478544776119405,0.34350961538461544,0.35245967741935486,0.6930360721442885,0.7703581871345029,0.7182800751879699,0.8164647577092511,0.5272471910112358,0.754408175173979,0.006291118421052632,10.90625,6.53125,8.95085305810689,10.889898084158759,2.0600531773445696,4.014438705234159,0.8085841447902926,1.0,1.0
133,Houston Rockets 05-06,51.7,31.1,6.0,2537.0,1.0,0.4225373134328358,0.5087521663778162,0.0020833333333333333,0.12782691092861656,0.41954314720812186,0.3140710382513661,0.3593478260869565,0.21824324324324323,0.267948717948718,0.014503816793893131,0.26490384615384616,0.4211666666666666,0.18550295857988164,0.30289855072463767,0.21466346153846153,0.5079591836734694,0.4352216748768474,0.500909090909091,0.43691983122362865,0.19159663865546214,0.599781077347209,0.0,0.95,1.9,4.998269596764236,1.7702204821873335,-0.2807266435986161,0.4399488847583652,0.41119528619528617,0.5814189189189188,0.3993795399515738,0.39849609375,0.2594626168224299,0.32778846153846153,0.3441558441558441,0.4167406311637081,0.4029017857142856,0.11948529411764706,0.27852272727272726,0.36380208333333336,0.34890350877192977,0.30163934426229516,0.3003676470588234,0.4517361111111111,0.4623295454545454,0.5224537037037037,0.45064878892733573,0.252097902097902,0.621008995136737,0.0,16.3875,1.7375,4.057767019117276,7.261843774138907,2.904231794990721,0.6388085335155954,0.7133550488599348,0.668122270742358,0.27783669141039236,0.26127527216174184,0.14210526315789473,0.48416289592760187,0.4444444444444445,0.6842105263157895,0.5609756097560976,0.14772727272727273,0.23964497041420113,0.8733333333333334,0.5202312138728323,0.8333333333333334,0.6192660550458715,0.7006507592190889,0.751295336787565,0.7413793103448275,0.752,0.6567164179104477,0.9552754890002358,0.03076923076923077,17.0,7.0,10.648196234338599,13.8031799878788,3.991489361702126,4.681111111111111,0.4474212034383954,0.5083333333333333,0.2983,0.21975051975051976,0.12583892617449663,0.30541237113402053,0.28547008547008546,0.42505543237250554,0.3877777777777778,0.034523809523809526,0.3320967741935484,0.41611940298507466,0.19865771812080538,0.16764705882352943,0.1335195530726257,0.5374331550802139,0.5122727272727273,0.43789473684210517,0.5214035087719299,0.1345132743362832,0.6832613921256279,0.0,4.15,0.95,0.44705882352941173,5.401030576741516,2.6700664251207726,0.69737668161435,0.6608356245090337,0.6928956834532374,0.0043859649122807015,0.42296779141104296,0.5709677419354838,0.5074503311258277,0.5653846153846154,0.13648648648648648,0.32605682605682607,0.4443014379549086,0.2915200490998364,0.6533826429980275,0.43992537313432833,0.47435897435897434,0.5306451612903226,0.7094188376753506,0.527485380116959,0.5967874231032126,0.5552863436123348,0.3143234822018695,0.6262347321689055,0.0,8.25,5.7,5.5803321412138285,8.958757756582331,0.9876293135854448,2.8838581314878873,0.9552754890002358,0.0,1.0
134,Houston Rockets 06-07,66.3,28.4,7.0,3040.0,1.0187499999999998,0.5601679104477612,0.666681109185442,0.009418859649122806,0.24110154769425138,0.6527855329949238,0.520464480874317,0.6212771739130434,0.17289977477477478,0.5794871794871794,0.12794847328244274,0.2537139423076923,0.3770999999999998,0.20221153846153844,0.3175905797101449,0.21932091346153845,0.715892857142857,0.5046059113300494,0.6454886363636364,0.5534862869198311,0.20987394957983188,0.5787231681348813,0.0,11.768749999999999,4.31875,4.713408079926118,5.768611353821131,1.3547319029301335,1.6208033368920702,0.4161616161616162,0.5918918918918918,0.5004842615012106,0.34750000000000003,0.16448598130841124,0.2876923076923077,0.2779220779220779,0.4844181459566075,0.35,0.11176470588235295,0.2389090909090909,0.3470238095238095,0.28888888888888886,0.49836065573770494,0.3107843137254901,0.4901709401709402,0.48636363636363633,0.5592592592592591,0.4975778546712803,0.2713286713286713,0.8414859005178073,0.0,8.8,0.8,7.3337842171627585,6.135725046004369,3.4598978919631076,1.1225945768642032,0.5435171919770774,0.6551209725008852,0.2831560418875928,0.31557133757755845,0.46915224302366654,0.529369781219387,0.6891559829059829,0.26936252771618624,0.5517073170731708,0.41373376623376623,0.35024999999999995,0.5142611940298507,0.3311750785584048,0.6404634581105171,0.38330172723079287,0.6721256201159226,0.557985162505888,0.8176588021778584,0.6670877192982456,0.3524963677189275,0.7123217551307879,0.0427866473149492,15.239999999999998,6.6,9.271498163941468,7.881468573918388,2.2329150091025083,4.137946740128558,0.6356340941545411,0.6208612406074195,0.4465968518027571,0.24789902168887396,0.14528920876015544,0.5229445584736669,0.47783119658119655,0.6073564593301436,0.48543699186991873,0.15978084415584412,0.36448761691162435,0.7992014925373134,0.3125480079140319,0.6293226381461676,0.3729543590794936,0.6244272506872992,0.6659405911446069,0.7116651542649726,0.6880438596491228,0.4239722295601637,0.8452203112967683,0.019615384615384618,7.862500000000001,3.4499999999999997,8.80222668751442,9.036073520097894,3.2683721943805573,2.5676040091036425,0.7160526315789473,0.7223201438848921,0.0006559766763848396,0.523596625766871,0.5555645161290322,0.5436258278145695,0.5813221153846153,0.16324000000000002,0.21567567567567564,0.3747674418604651,0.30222074468085114,0.5975147928994083,0.48156716417910445,0.4575000000000001,0.5613870967741935,0.7322645290581162,0.6104385964912281,0.5270676691729324,0.6045594713656387,0.36219101123595504,0.6943023957690665,0.007894736842105263,7.23,4.500000000000001,6.27709851946316,9.715818860438054,0.7200089027936541,2.4595968693359684,0.8480822037960228,1.0,0.0
135,Houston Rockets 07-08,56.7,29.2,8.0,2907.0,1.025,0.5336119402985074,0.7155459272097052,0.0044956140350877185,0.21445356917245736,0.7096954314720811,0.532103825136612,0.6524347826086956,0.10342342342342341,0.6202564102564103,0.1032824427480916,0.30158653846153843,0.19884999999999994,0.27414201183431947,0.386231884057971,0.3104567307692307,0.7534795918367346,0.5200738916256159,0.7156363636363636,0.595970464135021,0.2807983193277311,0.4234061744645904,0.0,15.374999999999998,2.05,6.9035103031214415,7.101408311032397,1.8998847517730497,1.7665553597472041,0.4306818181818181,0.6563907657657657,0.5249394673123486,0.3685625,0.14011682242990656,0.25553846153846155,0.24211038961038958,0.38705621301775145,0.3047767857142857,0.09919117647058824,0.22037272727272722,0.383407738095238,0.37516081871345025,0.6190163934426229,0.35219362745098026,0.5046207264957264,0.48536363636363644,0.5588425925925925,0.4779065743944637,0.2628146853146852,0.8083829146864607,0.012112500000000002,8.444999999999999,5.699999999999999,6.536562062630166,6.407354280267238,4.667129255923167,1.435154768703598,0.393485342019544,0.7925764192139735,0.4755037115588546,0.1849144634525661,0.23157894736842102,0.29954751131221713,0.35277777777777775,0.21052631578947367,0.38048780487804884,0.24772727272727274,0.25621301775147926,0.25799999999999995,0.4034682080924855,0.706060606060606,0.48348623853211004,0.6303687635574837,0.5409326424870468,0.8137931034482759,0.6232,0.44179104477611936,0.8297069830092483,0.19384615384615383,15.4,2.8000000000000003,9.488528143839572,7.035261006375796,1.958999456718579,2.8097973856209153,0.6206835724219034,0.635641646012825,0.39739257688229057,0.3119941930206316,0.2997350759448958,0.6352124830899846,0.6641025641025641,0.5575329676741744,0.5043360433604336,0.2320887445887446,0.44395495323535017,0.75655223880597,0.32361019513519806,0.7103386809269163,0.39718620265491267,0.6771174807923565,0.6538059349976449,0.7650362976406533,0.7108912280701755,0.3990754193633603,0.7497963689025682,0.010983309143686502,12.2,5.6000000000000005,8.935408178567878,9.546045519779359,3.324269354372124,3.269228046700774,0.7496546052631577,0.7199190647482013,0.001749271137026239,0.46672162576687115,0.5488440860215054,0.5882947019867549,0.6145432692307693,0.23308,0.2174324324324324,0.32895348837209304,0.3000664893617022,0.6604437869822487,0.428955223880597,0.4159615384615385,0.49490322580645163,0.7453106212424849,0.605877192982456,0.5582706766917294,0.6188986784140968,0.34702247191011243,0.7268998238099759,0.011184210526315788,4.800000000000001,3.585,6.340914942222246,9.312734646563744,0.31474123700704115,1.9301285516559572,0.8269656500755219,1.0,1.0
136,Houston Rockets 08-09,58.9,28.9,9.0,2452.0,1.0,0.6559701492537313,0.75,0.005208333333333333,0.2913771320277953,0.6852791878172589,0.42349726775956287,0.5326086956521738,0.17961711711711714,0.3910256410256411,0.053435114503816786,0.2604166666666667,0.44499999999999995,0.2973372781065089,0.44565217391304346,0.35096153846153844,0.8056122448979591,0.6133004926108375,0.5613636363636364,0.5717299578059072,0.27310924369747897,0.5266814610243907,0.0,15.0,6.75,6.869318194953247,6.9282032302755105,1.8535460992907804,1.3450744100035226,0.4800301004312466,0.6546565315315315,0.5348978208232446,0.2184435420997921,0.107077243931506,0.3356570182394925,0.2998896936396936,0.34715329073678036,0.36803571428571424,0.11063375350140056,0.31405967741935487,0.3947898898365317,0.2891144668158091,0.707860012857602,0.3524537873808742,0.6526297762694823,0.5423409090909092,0.6170857699805068,0.594292933891823,0.2623556531963611,0.699099081966092,0.0,15.77,0.8999999999999999,7.870476030496331,8.299938890700677,3.2608921405944047,1.338797721226037,0.5758957654723127,0.6903930131004365,0.2523860021208908,0.26734059097978224,0.2694736842105263,0.43257918552036195,0.47777777777777786,0.38181818181818183,0.7365853658536586,0.15454545454545454,0.29644970414201177,0.654,0.3109826589595376,0.40303030303030307,0.3211009174311926,0.5501084598698481,0.6051813471502592,0.6517241379310346,0.5975999999999999,0.3552238805970149,0.8826631369696027,0.29423076923076924,5.0,5.800000000000001,6.518102023147204,8.73053390247253,1.8690366972477068,3.0516179981634526,0.6024907833456222,0.8075604862504424,0.6324225874867445,0.2317535234720305,0.18464146944542564,0.4196645985912208,0.42104700854700855,0.5202701598786322,0.3683956639566396,0.22916666666666666,0.2542889864477954,0.5593626865671641,0.37145517321643323,0.7854723707664883,0.4650120444877248,0.7164432122681453,0.6629712670748942,0.7705353901996369,0.6895438596491228,0.4576476026944922,0.8530867782324576,0.19517507256894048,13.43,4.7,10.87894603975303,8.545663621186627,2.240558637038098,3.848793769990266,0.7028603692065986,0.6977549156515342,0.0076367577106030374,0.3076918437462456,0.5065989847715736,0.5231697607932544,0.5336392140468227,0.27468828828828834,0.5443866943866944,0.2731936800994142,0.4372135842880525,0.6065355029585799,0.40641835202684795,0.5234671125975474,0.5034320719602978,0.7344186331847367,0.6089145276985568,0.799747095010253,0.6662066209409097,0.4084788971768482,0.7978571305512999,0.008388157894736842,7.949999999999999,2.55,7.4330466280510095,9.821843238882556,0.7914802492760271,1.7569377283144663,0.8817001184946556,1.0,1.0
