index,TM_x,G_x,Age_x,YR_x,MP_x,AgeMulti_x,PFsPERmn,PFsTS%mn,PFs3PArmn,PFsFTrmn,PFsORB%mn,PFsDRB%mn,PFsTRB%mn,PFsAST%mn,PFsSTL%mn,PFsBLK%mn,PFsTOV%mn,PFsUSG%mn,PFsOWSmn,PFsDWSmn,PFsWSmn,PFsWS/48mn,PFsOBPMmn,PFsDBPMmn,PFsBPMmn,PFsVORPmn,PFsMPGmn,PFsadvotesmn,PFO_clustermn,PFD_clustermn,PFD_clustmn,PFO_clustmn,PGsPERmn,PGsTS%mn,PGs3PArmn,PGsFTrmn,PGsORB%mn,PGsDRB%mn,PGsTRB%mn,PGsAST%mn,PGsSTL%mn,PGsBLK%mn,PGsTOV%mn,PGsUSG%mn,PGsOWSmn,PGsDWSmn,PGsWSmn,PGsWS/48mn,PGsOBPMmn,PGsDBPMmn,PGsBPMmn,PGsVORPmn,PGsMPGmn,PGsadvotesmn,PGO_clustermn,PGD_clustermn,PGD_clustmn,PGO_clustmn,SFsPERmn,SFsTS%mn,SFs3PArmn,SFsFTrmn,SFsORB%mn,SFsDRB%mn,SFsTRB%mn,SFsAST%mn,SFsSTL%mn,SFsBLK%mn,SFsTOV%mn,SFsUSG%mn,SFsOWSmn,SFsDWSmn,SFsWSmn,SFsWS/48mn,SFsOBPMmn,SFsDBPMmn,SFsBPMmn,SFsVORPmn,SFsMPGmn,SFsadvotesmn,SFO_clustermn,SFD_clustermn,SFD_clustmn,SFO_clustmn,SGsPERmn,SGsTS%mn,SGs3PArmn,SGsFTrmn,SGsORB%mn,SGsDRB%mn,SGsTRB%mn,SGsAST%mn,SGsSTL%mn,SGsBLK%mn,SGsTOV%mn,SGsUSG%mn,SGsOWSmn,SGsDWSmn,SGsWSmn,SGsWS/48mn,SGsOBPMmn,SGsDBPMmn,SGsBPMmn,SGsVORPmn,SGsMPGmn,SGsadvotesmn,SGO_clustermn,SGD_clustermn,SGD_clustmn,SGO_clustmn,CsPERmn,CsTS%mn,Cs3PArmn,CsFTrmn,CsORB%mn,CsDRB%mn,CsTRB%mn,CsAST%mn,CsSTL%mn,CsBLK%mn,CsTOV%mn,CsUSG%mn,CsOWSmn,CsDWSmn,CsWSmn,CsWS/48mn,CsOBPMmn,CsDBPMmn,CsBPMmn,CsVORPmn,CsMPGmn,Csadvotesmn,CO_clustermn,CD_clustermn,CD_clustmn,CO_clustmn,MPGmean,HomeCourt_x,HomeCourt_y
28,Brooklyn Nets 12-13,64.75,27.0,13.0,1471.5833333333333,1.0249999999999997,0.46915206727400144,0.4745112781954887,0.0023,0.10551166666666667,0.137885,0.280255,0.23993634259259264,0.0775,0.13765765765765764,0.07890995260663507,0.2560733333333334,0.18238095238095234,0.23754437869822495,0.21550724637681154,0.2283653846153846,0.5344506987577641,0.5862857142857142,0.6396583850931677,0.8039943342776205,0.2188655462184874,0.6148679931953199,0.0,7.995000000000001,4.869999999999998,2.336763710603734,3.441783487596583,0.6214527027027025,0.49420634920634915,0.3460000000000001,0.07671458333333332,0.13194444444444442,0.15965608465608466,0.19095744680851068,0.6282399547255234,0.1761594202898551,0.12548076923076923,0.21588888888888894,0.579329268292683,0.35307017543859637,0.2729508196721312,0.29334150326797376,0.6173579801623085,0.6823107049608356,0.49927035330261144,0.70497311827957,0.23111888111888113,0.6627882187692199,0.06906249999999999,7.349999999999999,4.333333333333334,2.2061787939319037,7.853626988067552,0.532530110236866,0.3319718518518518,0.23437444444444444,0.15132888888888887,0.12599629049111813,0.31507666706287885,0.3347877735080978,0.2238413887155306,0.15152818340481136,0.20087794612794618,0.2188889288688989,0.28542467883953615,0.19946203118197534,0.16368092691622102,0.1527348390366688,0.5696765155218289,0.547201436987809,0.7491786899814423,0.6575531328988861,0.18338895493036297,0.4938114088713466,0.05594017094017093,14.538888888888884,4.053333333333335,2.774939566930066,4.607109458723827,0.3258482296533071,0.33720999999999995,0.4648149999999999,0.09469499999999999,0.0709450156739812,0.17893379293949832,0.14904761278096543,0.3093162055335968,0.09759136474859896,0.04749999999999999,0.17495029985007493,0.3288266284580624,0.3062185281452457,0.32098484848484865,0.2698335554302701,0.3443462584747303,0.37290584504015917,0.6660994471888967,0.4465295556153636,0.22527176066569812,0.6165188954892705,0.03261465892597968,7.569999999999999,4.420000000000001,2.5328400124418295,7.444886950687235,0.4866162353823187,0.462218045112782,0.012791545189504372,0.05313333333333333,0.0765,0.16843796033994332,0.1532581318364997,0.12278338770648854,0.11138738738738739,0.09748977348494405,0.1432745098039216,0.45312222222222237,0.20814271836085843,0.14208472686733556,0.17059553349875925,0.5194483392208402,0.6176709470304974,0.5459347249452197,0.7112180596666972,0.20930034935322442,0.7292118409186884,0.0,8.099999999999998,1.4000000000000001,1.2666666666666664,5.935682906717404,0.6827495387352908,0.0,0.0
29,Brooklyn Nets 13-14,47.166666666666664,29.0,14.0,1093.5833333333333,1.0166666666666666,0.46226081086603465,0.4577725563909774,0.02023148688046647,0.09431250000000001,0.12484500000000003,0.28151611898017,0.24714884978890797,0.08024933975454406,0.19163963963963962,0.06286009046186004,0.25884235294117647,0.25668095238095245,0.19888236333127263,0.28949275362318844,0.22883219602977659,0.524067365563945,0.5860764847512038,0.6141422969833766,0.7455611679017754,0.22434519875365885,0.4938018621546992,0.0,3.3049999999999997,6.984999999999999,3.261659319161071,1.4944278019477792,0.4385848731384445,0.4385704761904763,0.2963894444444444,0.08617444444444446,0.07681331649831648,0.14925702593610726,0.13399607494742338,0.4813342950058643,0.13081379364518284,0.17045584045584042,0.19998688433560996,0.41243183966723396,0.3961062923278866,0.29031501125040177,0.33452471367193687,0.4319955225928373,0.4837675451292928,0.5714532376225924,0.5258023036996684,0.24304381459248717,0.6569456576158916,0.03545892103663032,11.084444444444445,3.703888888888889,2.9631102485279346,8.342415220897722,0.6426807228915664,0.3394649999999999,0.3683983333333334,0.14910208333333333,0.06804858934169279,0.2942769897557133,0.30751377410468317,0.4076415470494417,0.13842233009708738,0.07499053030303027,0.24701833333333334,0.4647077409162716,0.2468304431599229,0.3265151515151515,0.24700688073394492,0.6718725849094974,0.6692877094972066,0.6776605504587153,0.7593699839486359,0.24800995024875613,0.6466665144639769,0.004034179687500001,1.4041666666666666,4.270833333333333,3.9973388597162267,8.37542648054294,0.23519770408163257,0.3390866666666667,0.3452299999999999,0.08160500000000001,0.024699999999999996,0.1436499068901303,0.08138535031847136,0.36967391304347824,0.08341463414634144,0.06966666666666667,0.14328335832083955,0.4016511627906976,0.43355704697986575,0.34647058823529425,0.37787709497206706,0.21805217906907795,0.2696641386782232,0.6552564102564101,0.33828709288299147,0.2841592920353983,0.807262996941896,0.030471698113207546,12.349999999999996,1.8999999999999997,2.5333333333333328,9.289466208514012,0.44079193664506827,0.46357821637426894,0.007990767735665694,0.07472759259259261,0.06372833333333333,0.22839156436890154,0.19639128766071767,0.11248407643312103,0.09112888888888888,0.09626953950147864,0.18820179738562096,0.3491177777777777,0.30222636815920395,0.26242877492877487,0.30943369175627233,0.49930582295811404,0.5934113607990011,0.5232905982905985,0.6161291216403436,0.2798314606741572,0.5744122737773866,0.12667228832579494,7.403333333333333,3.2127777777777773,3.2667080307939447,6.155457378938036,0.7038906031099851,0.0,0.0
30,Brooklyn Nets 14-15,53.833333333333336,28.25,15.0,1270.5,1.0,0.47957320042253526,0.42679966583124473,0.3201320861678005,0.029122037037037033,0.07336283524904214,0.29662359534508903,0.2498605659356955,0.12394447134585701,0.12512883757543955,0.10615473523187108,0.16441122004357303,0.3049507360599146,0.16760822275279783,0.2112052520748173,0.1716399250144811,0.5386587620129527,0.597474211455553,0.5947025252370286,0.7155966820227956,0.1909070179583936,0.45902008261611016,0.10177631578947367,6.587777777777777,3.8622222222222216,2.735401976852559,4.06490322183354,0.5209417325488753,0.48691216931216924,0.32883888888888885,0.0749375,0.10127609427609428,0.14942880570854913,0.15777155390924197,0.49357762686285617,0.14700561643297594,0.09029202279202281,0.2160197012604809,0.4388630490956073,0.36583395476012925,0.2834297653487625,0.30623151495234974,0.5373590581072313,0.5750191021382138,0.5135197986004439,0.6093443297620748,0.20207727375868967,0.6149792496421747,0.0258984375,8.288888888888888,3.905555555555555,2.00470695576201,7.872325221574179,0.5355724960106719,0.4344666666666666,0.09899000000000001,0.15541999999999995,0.11059846394984325,0.20804011820330978,0.227456955922865,0.23208795269770877,0.21692206769876674,0.15496337785437309,0.26904,0.23375874520424278,0.2206604644799399,0.22980237154150196,0.20746471418489773,0.5863366021926717,0.6109013035381751,0.7223767736053334,0.8034772120644417,0.2615389439357832,0.5467486662393943,0.012658902850137906,8.930000000000001,4.18,1.5507344870351094,4.741466468209446,0.3964625959193919,0.33812083333333326,0.4138991666666667,0.09794104166666667,0.04858594827586207,0.18166751412056295,0.15318887521713953,0.2697807971014492,0.10609170679085432,0.051920138888888884,0.1668295427286357,0.36111395532532414,0.31099259999224116,0.20257352941176476,0.24940035962619375,0.41152796901436667,0.4372272820660774,0.6376154752803265,0.5066499279398944,0.18951115550565756,0.6434213911901082,0.012379127358490562,6.531249999999999,2.810416666666667,1.7896327288341318,7.036594443152903,0.5307415406767458,0.567857142857143,0.004081632653061225,0.07406666666666668,0.09600000000000002,0.21104815864022666,0.21174438687392053,0.07923566878980892,0.06879999999999999,0.18859315589353612,0.13558823529411762,0.48000000000000015,0.43283582089552236,0.18461538461538465,0.3729032258064517,0.5648825567963033,0.6747191011235955,0.5352785145888594,0.6835411471321695,0.2921348314606741,0.7830324565081132,0.0,9.599999999999998,1.4000000000000001,1.2666666666666664,8.32114031175762,0.6547381282362287,0.0,0.0
31,Brooklyn Nets 15-16,45.916666666666664,26.416666666666668,16.0,1146.3333333333333,1.0358333333333334,0.47989955617846297,0.4733239348370928,0.082775,0.05201111111111111,0.07986666666666666,0.1871583333333333,0.1545814043209877,0.126953477868112,0.21111111111111117,0.06358609794628753,0.19162222222222225,0.3112764550264549,0.16632149901380672,0.16425120772946863,0.151161858974359,0.5326604554865425,0.5984999999999997,0.6322981366459627,0.8101274787535413,0.20819327731092438,0.5881659142397032,0.0,10.308333333333335,4.058333333333333,1.3352734074825976,4.150410472338,0.510871138996139,0.4716201058201059,0.2901738888888889,0.060299166666666654,0.10446329966329966,0.19344792799065502,0.20384704090185865,0.4219579570712664,0.16410137072385217,0.07068732193732191,0.22742005219612416,0.3973714942963382,0.23567120635294417,0.25445569484624453,0.18744028492837236,0.5379457289632986,0.5573001127426899,0.5773831843186682,0.6219320642069947,0.13521869477621684,0.49822307080107425,0.0,10.644999999999998,3.1072222222222226,0.581024904474389,3.745768566495388,0.3091318609898777,0.3657375,0.4357445833333333,0.1246325,0.02586208333333333,0.23201284057741323,0.14643945425593513,0.2996068363844394,0.12204689267766468,0.048875,0.24532467266366817,0.3229554125794481,0.29668983008108,0.21339869281045756,0.22487331932414192,0.32129228871065213,0.3476056035395873,0.7469356965027836,0.43343715652048753,0.21161895170166867,0.5693854477997996,0.009284345518867925,12.590416666666664,4.5633333333333335,1.5841226058316786,5.868225497989189,0.22219387755102038,0.34933333333333344,0.42360000000000014,0.048599999999999983,0.021600000000000005,0.21340782122905025,0.10605095541401276,0.19478260869565214,0.11707317073170735,0.036666666666666674,0.11154422788605699,0.2990697674418605,0.2362416107382551,0.08627450980392158,0.13966480446927373,0.2119774681292618,0.25417118093174423,0.6685897435897435,0.31387213510253315,0.120353982300885,0.4334831432851712,0.0,10.799999999999999,3.7999999999999994,0.8928203230275512,5.426882149799931,0.4823614110871129,0.5140350877192983,0.09232264334305151,0.054277777777777765,0.0862666666666667,0.2282341831916903,0.21174438687392053,0.10624203821656052,0.07466666666666667,0.12217997465145757,0.15441176470588233,0.40053333333333335,0.28805970149253735,0.14017094017094017,0.22967741935483865,0.5293543832627392,0.6417602996254681,0.5218390804597701,0.6479634247714047,0.19550561797752808,0.6756269588013142,0.0,11.33333333333333,2.1999999999999997,0.9218951416497458,5.401229210067613,0.6335178300242452,0.0,0.0
32,Brooklyn Nets 16-17,53.083333333333336,27.0,17.0,1216.0,1.0541666666666665,0.4822716654987153,0.49623825187969944,0.21454750000000003,0.04752805555555555,0.08688166666666668,0.20643,0.16993055555555556,0.09289972899728999,0.16287537537537544,0.06865718799368088,0.16300111111111115,0.2591980820105821,0.2094329388560158,0.2116304347826087,0.20058493589743587,0.5529787784679091,0.6098726190476188,0.6201630434782607,0.8161473087818695,0.21205882352941177,0.4153632000817762,0.0016876050485557768,5.155,7.287499999999998,3.005550586072492,2.9043102895091963,0.4746866764723909,0.44235555555555556,0.3788833333333334,0.10896666666666666,0.10413535353535354,0.19830864088054243,0.19757419704567017,0.47116840136807653,0.1309897490279251,0.1370299145299145,0.2214600588594592,0.46306737253419045,0.24390303997627671,0.23504768027429554,0.18426869195847181,0.49679026824550987,0.5316905494469574,0.5530369943676395,0.5791280654024583,0.14947294593312288,0.4899084927778902,0.0,7.749999999999999,4.938888888888888,1.4877250160560622,5.425244556603783,0.6284337349397591,0.36986666666666673,0.4482,0.0896,0.07335423197492164,0.26004728132387717,0.27438016528925624,0.16028708133971295,0.07572815533980581,0.031818181818181815,0.23879999999999993,0.3440758293838862,0.21502890173410405,0.057575757575757606,0.13761467889908258,0.6744356314826113,0.6759776536312848,0.6330275229357799,0.7470304975922953,0.10149253731343279,0.5946925014532066,0.0,2.0,1.0,0.3333333333333333,6.928203230275513,0.2608879734326162,0.359749246031746,0.5400066666666667,0.09471270833333334,0.04554462121212122,0.20400645857349764,0.1230596117360076,0.2854552299402081,0.09757629315423588,0.11145726495726493,0.21128398300849574,0.36252954244658725,0.19326857411986342,0.10902643844423014,0.10736594917296527,0.25610276628321355,0.2926019280980117,0.6557214184784748,0.3495868029884431,0.1234944922334303,0.3910034040899109,0.0,9.463750000000003,6.2250000000000005,1.9830849403084259,2.8491803841653813,0.43922636189104874,0.46287398182957395,0.17467201166180757,0.035901388888888885,0.09455416666666666,0.18573536355051934,0.19432930339666088,0.08939225053078559,0.09701666666666668,0.11242870722433458,0.14299938725490194,0.3191208333333334,0.33689365671641786,0.15387286324786323,0.28596774193548385,0.4920124181748171,0.6068586142322095,0.5047192749778958,0.6204177057356609,0.2708801498127342,0.5487761282890422,0.0,10.004166666666668,2.2520833333333328,1.4444444444444444,5.633574610869658,0.5154644689222553,0.0,0.0
33,Brooklyn Nets 17-18,41.666666666666664,23.833333333333332,18.0,1000.0,1.1275,0.5647401097030028,0.4457066624895572,0.4748666666666666,0.08146666666666666,0.09525820271682339,0.24241024428684,0.25109419638302216,0.1038793476052783,0.18905434560774373,0.10687921872755997,0.15107777777777776,0.25963343802502564,0.20438342967244702,0.18297101449275363,0.17548003410962132,0.636051885207488,0.6570599893588721,0.6940768229908637,0.8110850282755625,0.20176951377565955,0.5222656237981208,0.014609374999999999,6.125,5.891666666666667,2.0965113657564003,5.034311139917281,0.5665090856162284,0.5171619047619048,0.38775999999999994,0.10969916666666668,0.1385228956228956,0.22532026839289407,0.24086900764431599,0.4665533164374236,0.17627657986724787,0.18425925925925923,0.21578275528902213,0.5400078779857567,0.25027800672449213,0.26702632236865603,0.19814717445016491,0.5580508744854178,0.6136093847681389,0.5919324970131421,0.66996829210821,0.18157559254904387,0.6086382261205721,0.0,7.263333333333333,3.600000000000001,2.280673800206673,7.839073499593482,0.7951807228915663,0.4142400000000001,0.13776000000000002,0.2586,0.2362382445141065,0.6019858156028369,0.6842975206611569,0.3467942583732057,0.3029126213592233,0.26999999999999996,0.35088,0.3588625592417061,0.20393063583815027,0.3090909090909091,0.1948623853211009,0.8402196461256862,0.7664804469273742,1.0172477064220184,0.9472873194221507,0.2005970149253731,0.612133270082649,0.0,15.599999999999996,4.799999999999999,4.47213595499958,5.3999999999999995,0.2068381519274376,0.35959999999999986,0.5833500000000001,0.08545833333333332,0.01073333333333333,0.21950134492033935,0.10255661712668084,0.22019323671497582,0.0867208672086721,0.1162037037037037,0.18820589705147428,0.26024547803617565,0.2589112602535422,0.2285403050108933,0.19776536312849166,0.20891392430082031,0.24290357529794146,0.6988960113960115,0.3125318321940758,0.1448377581120944,0.5413250470736553,0.0,13.0,5.166666666666668,2.703026379193594,6.436331296449893,0.4897120230381568,0.5505691311612363,0.007967282150955622,0.05114425925925927,0.09471,0.2589770223481272,0.23959508731529455,0.11022080679405517,0.06679111111111112,0.12323616392057458,0.21439215686274513,0.3748022222222222,0.21530679933665006,0.14222222222222222,0.15917562724014336,0.5542703118983442,0.657208177278402,0.5819098143236074,0.6767678027154335,0.15272159800249688,0.5245509065680664,0.0,5.524444444444444,3.338888888888888,0.899131424788921,2.2770669876460605,0.5693509085862202,0.0,0.0
34,Brooklyn Nets 18-19,44.416666666666664,24.333333333333332,19.0,1157.0833333333333,1.0841666666666667,0.47286748970147324,0.46173679685324415,0.37951988824101074,0.06308402777777779,0.0591464002089864,0.23539982233041715,0.19044459150138268,0.15676026050294603,0.17364616752675008,0.07396160030740069,0.1971862527233115,0.2369890163578157,0.20148091331828052,0.14728787315743833,0.16937593787230323,0.5396794753330639,0.5945950339576193,0.6278396829032805,0.7652860279421551,0.20953939466110102,0.4801437272510216,0.008139986506423223,3.821944444444444,5.248888888888888,1.8445636809082957,4.279154420710926,0.617606981981982,0.5429724867724867,0.4690766666666666,0.07668388888888887,0.16676767676767676,0.2181187536743092,0.2567218282111899,0.49308809658555003,0.18042512077294684,0.16745726495726487,0.21153777777777782,0.5517560975609758,0.2852371669915528,0.2894535519125682,0.23629629629629623,0.6179030157298867,0.6740586016826229,0.5668253968253971,0.725143369175627,0.19310023310023305,0.5829039901508932,0.0,4.75,3.6166666666666667,1.7639259985742182,9.047350768596473,0.6702409638554218,0.35766666666666674,0.2439999999999999,0.17470000000000005,0.12884012539184955,0.3917257683215131,0.4276859504132231,0.41818181818181815,0.18737864077669905,0.14999999999999994,0.2782,0.3902843601895735,0.20693641618497113,0.2757575757575758,0.1972477064220183,0.69816961561928,0.6581005586592178,0.7738532110091741,0.7802568218298555,0.17835820895522383,0.5858905869640577,0.0,7.200000000000002,7.0,4.430099676339673,6.835640646055102,0.2181122448979592,0.39065925925925926,0.5345166666666666,0.10245000000000003,0.02252222222222222,0.20985930064142355,0.10736022646850674,0.16929951690821254,0.09643179765130983,0.11592592592592593,0.14463601532567052,0.24751937984496128,0.29656972408650256,0.22908496732026148,0.2305400372439479,0.21938762064762654,0.2561514385458047,0.7045227920227921,0.32942635035518025,0.18436578171091453,0.5231990429757668,0.0,10.844444444444441,4.7777777777777795,2.0697135168199163,5.190967661230227,0.46161304432716155,0.5539473684210526,0.0026239067055393588,0.07599999999999997,0.13579999999999995,0.3283592067988668,0.299892055267703,0.054741166519945435,0.08523243243243246,0.10786585695493127,0.2346745098039215,0.15953015873015872,0.284076658129471,0.2405797101449276,0.2860545905707195,0.549794913863823,0.6141284109149278,0.6074303507586867,0.7233771096338476,0.2256444150693985,0.44622268215083033,0.002631578947368422,3.0,4.8,2.613191594132615,1.8633899812498245,0.5644899830639725,0.0,0.0
35,Charlotte Bobcats 05-06,52.166666666666664,24.666666666666668,6.0,1365.75,1.0833333333333333,0.5674487719624117,0.4493074352548037,0.1794,0.07085555555555556,0.14596551724137932,0.28166792750197,0.29403568513417,0.10388523661951132,0.11534447068427651,0.1550983771362918,0.17937777777777777,0.31536460292384466,0.20152774452463199,0.28313570487483536,0.21092095977417072,0.6224403356588943,0.6606760663296977,0.7010256994700552,0.8481339341606077,0.18064300347004472,0.7092449491189621,0.006374501992031874,6.466666666666668,4.133333333333334,2.6231963346939042,5.3627225834357395,0.6317567567567569,0.4714285714285715,0.03400000000000001,0.0835,0.09090909090909093,0.16402116402116398,0.17730496453900704,0.837011884550085,0.30434782608695654,0.03846153846153846,0.2386666666666666,0.4097560975609757,0.34502923976608185,0.39344262295081966,0.3235294117647058,0.6140667267808836,0.6344647519582247,0.511520737327189,0.6713709677419352,0.18181818181818174,0.6743775352142388,0.039999999999999994,1.0,9.0,4.898979485566357,10.666666666666666,0.5281650069666423,0.37469444444444444,0.108425,0.22111250000000002,0.14334038662486942,0.3387214892296313,0.33795862504605984,0.3052007489078427,0.2400459125950483,0.30511363636363625,0.34591384307846074,0.34343565156692013,0.16946987624626608,0.32069221628045164,0.16237378914458503,0.5402093549241151,0.5264397227081151,0.9103509958441148,0.667806736280666,0.23546757363624363,0.5717309326801145,0.0,10.283333333333331,9.516666666666667,3.9781932857538664,2.9250000000000003,0.22200963718820857,0.32324074074074066,0.26972222222222225,0.13354166666666667,0.033361111111111105,0.19335816263190564,0.10611288039631989,0.24202898550724636,0.13843721770551043,0.06666666666666667,0.1705397301349325,0.4246124031007752,0.1620059656972409,0.1742919389978214,0.10071384233395408,0.20399743057614392,0.24377031419284934,0.6761930199430201,0.30558906312826695,0.11750245821042286,0.52709283260026,0.0,15.0,5.277777777777779,2.1513376961532384,3.0867098629086898,0.441384689224862,0.5074404761904764,0.0,0.07546527777777776,0.10158333333333332,0.23790132200188863,0.23287276914219915,0.08115711252653927,0.05666666666666668,0.07192648922686949,0.22928921568627456,0.2349166666666667,0.30503731343283574,0.1276709401709402,0.24059139784946237,0.5216435630856117,0.6345388576779024,0.5520557029177718,0.6564318370739817,0.25280898876404495,0.5343287323327173,0.0,8.791666666666666,1.9166666666666667,0.18055555555555555,3.3699815626445986,0.6278600797494053,0.0,0.0
36,Charlotte Bobcats 06-07,48.916666666666664,25.416666666666668,7.0,1283.25,1.0624999999999998,0.4513844745959217,0.48432487468671687,0.0016249999999999997,0.0707779861111111,0.08107666666666666,0.1636750731822474,0.14718175294249342,0.11053341791379696,0.07577741741741743,0.0913395833708756,0.2099480147058824,0.31159292328042326,0.159003153610645,0.18070373467112597,0.1460826871381307,0.5166257444836014,0.5815030631353663,0.5959090509690209,0.7399399400460136,0.15900501211720638,0.44718219744352616,0.0,3.45375,3.45375,0.47681453375165644,1.3774183282446664,0.47291867760617756,0.4112485714285716,0.09872999999999998,0.084465,0.08210696969696972,0.15470470869912203,0.14478249085241898,0.5764529231564185,0.1955440084835631,0.027711538461538458,0.20287062468765618,0.3817280204197391,0.28857902586443734,0.3263596914175508,0.2540513747398401,0.47357390159001483,0.49256567725291306,0.5592318769939738,0.5425844634032452,0.15369206015223713,0.6355467851534948,0.026000000000000006,4.965000000000001,4.299999999999999,2.1118298072974926,8.239712310928978,0.47979348196356847,0.3362013888888889,0.25041375,0.19124541666666672,0.12353777429467087,0.31272162570272627,0.309688876313804,0.27964648342694687,0.21741892940774074,0.27123547979797974,0.22982468765617192,0.3207188958080752,0.22271913915506067,0.33086081402257866,0.21443008644696152,0.4852887770973855,0.4766562065176236,0.8070160697482945,0.6008167478916043,0.2509444481134152,0.6453103657717261,0.055000000000000014,12.551249999999998,4.794166666666667,4.544425884078,5.118153391415495,0.35245067002704694,0.34359999999999996,0.1973,0.18619999999999995,0.07340282131661444,0.26842981100677527,0.2063944306995841,0.1903557312252964,0.20133396479595864,0.09878787878787877,0.20993973013493242,0.3459054337043977,0.20951623540365447,0.19688057040998216,0.15744451847675675,0.3592741736363509,0.35872458645296795,0.7270054104916489,0.4463386818518898,0.13327169462422403,0.37228789777484333,0.0,12.200000000000001,5.200000000000001,2.771039947329978,2.893354931454344,0.4610942743361191,0.475344611528822,0.0037644638807904115,0.05807314814814816,0.10155555555555557,0.23546863393138187,0.21368795843194952,0.0737949393648218,0.08556876876876879,0.11116547232183442,0.1656796296296296,0.2991355379188714,0.251246970276821,0.19039080886906978,0.22222894265232973,0.5249862462075342,0.6126601123595506,0.580421282032976,0.7027348217432499,0.18522645013061403,0.6624731267244545,0.00489154493138557,9.722222222222221,2.1999999999999997,0.734912618041455,4.720540413734435,0.6332249843677286,0.0,0.0
37,Charlotte Bobcats 07-08,57.833333333333336,26.666666666666668,8.0,1509.9166666666667,1.0583333333333333,0.740963855421687,0.38133333333333325,0.10959999999999999,0.24500000000000008,0.20564263322884016,0.42553191489361714,0.4958677685950414,0.26363636363636367,0.30679611650485444,0.35000000000000003,0.24239999999999998,0.4080568720379149,0.3595375722543352,0.5393939393939392,0.39816513761467887,0.7430140329469187,0.7098696461824953,0.8889908256880735,0.8661316211878011,0.419402985074627,0.8385179757270437,0.16923076923076927,16.2,5.0,7.542472332656506,8.241666532238417,0.5327855534105533,0.47111682539682526,0.24699999999999997,0.06967083333333333,0.1725610101010102,0.14621796577103838,0.17342578789658344,0.4847751531704437,0.148299752562743,0.03453846153846153,0.21559731467599533,0.4528818302136511,0.2465549406700944,0.25360977177756355,0.1928681491218461,0.5422927389493343,0.5886859929073001,0.5363406396470914,0.6280505321218726,0.15711100109330192,0.6693659709304275,0.0,5.563333333333333,4.153333333333333,1.833504025302715,7.555528076020809,0.25497448979591836,0.34826666666666656,0.37879999999999997,0.1143,0.04359999999999999,0.2391061452513967,0.13535031847133758,0.3443478260869565,0.13333333333333333,0.20666666666666658,0.14002998500749622,0.4562790697674419,0.3704697986577181,0.43137254901960803,0.34748603351955315,0.22555588496887055,0.2797399783315276,0.7224358974358972,0.3630880579010856,0.32920353982300893,0.8220637941318484,0.0,13.0,3.1999999999999997,4.616988933062602,9.778385482646328,0.3455857665355298,0.3567199999999999,0.444795,0.16188249999999996,0.041675673981191215,0.20907920282103096,0.1426064641785545,0.2558478260869565,0.14502289052016734,0.06902651515151514,0.17401317841079458,0.30554585032514053,0.2916497265003685,0.20847593582887702,0.22785813131054278,0.36086726195009117,0.3801807017437673,0.6822259468360387,0.45447104074413275,0.1711421872936204,0.501363763369621,0.0,11.819999999999999,5.3999999999999995,3.9852703203571704,5.797514937904666,0.45053539094587913,0.4857808583959899,0.0033163265306122443,0.0587954861111111,0.10879166666666663,0.24991049929178474,0.23672457201912625,0.0619365905442494,0.07533663663663663,0.11334271139302853,0.18698880718954256,0.30040479497354505,0.243606118814213,0.2052559457450762,0.23255925610008277,0.5205041513375244,0.6017762841091492,0.558214282281936,0.6657058442774084,0.20620023290214962,0.5199299003255199,0.019815474942335917,5.989583333333333,4.252083333333332,2.0888014389311484,4.210437192499888,0.6380702094433065,0.0,0.0
